鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1321~1350號,21.21,住,,,1071202,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041228,147.36,3,2,2,有,有,7100000,48181,坡道平面,25.81,0,,RPQOMLSKJHOFFBB97CA
北區,房地(土地+建物),臺中市北區原子街151~180號,4.48,商,,,1071214,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801114,35.89,1,1,1,有,有,1357000,37810,,0.0,0,,RPRRMLSKJHOFFBB38CA
北區,房地(土地+建物),臺中市北區永興街315巷1~30號,29.99,住,,,1071127,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720709,97.28,3,2,2,有,無,4380000,45025,,0.0,0,,RPUPMLQKJHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路二段346巷1~30號,23.84,住,,,1071202,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031022,152.31,3,2,2,有,有,9200000,60403,坡道機械,34.48,0,,RPWNMLQKJHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區大連路二段241~270號,32.0,住,,,1071118,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790224,177.48,4,2,2,有,有,6480000,36511,升降機械,0.0,0,,RPXQMLLKJHOFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區祥順一街1~30號,78.9,住,,,1071203,土地2建物1車位1,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041008,206.0,3,2,4,有,無,16000000,77670,一樓平面,0.0,0,含增建或未登記建物。;,RPTNMLMKJHOFFBB57CA
北區,房地(土地+建物),臺中市北區梅川西路三段39巷1~30號,86.0,住,,,1071219,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0731020,99.22,4,2,3,有,無,8000000,80629,,0.0,0,,RPXPMLLKJHOFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路181~210號,14.66,商,,,1071115,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830208,166.11,3,2,2,有,有,7070000,42562,坡道平面,0.0,0,,RPSQMLLKJHOFFBB67CA
北區,房地(土地+建物),臺中市北區中清路一段301~330號,9.96,商,,,1071128,土地4建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710121,103.69,4,2,2,有,有,4400000,42434,,0.0,0,,RPUPMLKKJHOFFBB67CA
北屯區,土地,大觀段301~330地號,0.13,農,,,1070109,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700,0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUOMLKKJHOFFBB57CA
北屯區,土地,大觀段301~330地號,0.13,其他,,,1070109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1700,0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVOMLKKJHOFFBB67CA
北屯區,房地(土地+建物),臺中市北屯區東山路一段140巷2弄1~30號,97.0,住,,,1071130,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0720303,86.34,4,2,2,有,無,10250000,118717,,0.0,0,含增建或未登記建物。;壹樓空地、頂樓、夾層、防火巷,RPOPMLKKJHOFFBB07CA
北區,房地(土地+建物)+車位,臺中市北區文昌東二街116巷1~30號,21.82,住,,,1071124,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890216,158.88,3,2,2,有,有,10080000,63444,坡道平面,19.15,0,,RPTPMLLKJHOFFBB67CA
北區,房地(土地+建物),臺中市北區中清路一段601~630號,6.44,住,,,1071208,土地1建物1車位0,六層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880616,76.19,2,1,1,有,有,4020000,52763,,0.0,0,,RPRNMLPJJHOFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區大連路二段181~210號,15.15,住,,,1071119,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951012,145.25,3,2,2,有,有,10560000,75846,坡道平面,23.16,1300000,含增建或未登記建物。,RPSNMLPJJHOFFBB67CA
北區,房地(土地+建物),臺中市北區英才路151~180號,103.0,住,,,1071214,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060203,289.78,4,4,4,有,無,33080000,114156,,0.0,0,,RPTPMLRJJHOFFBB18CA
北屯區,土地,青田段1051~1080地號,0.21,其他,,,1071214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5250,0,,0.0,0,包含公共設施保留地之交易。;,RPOOMLSJJHOFFBB67CA
北屯區,土地,青田段1081~1110地號,0.42,其他,,,1071214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10500,0,,0.0,0,包含公共設施保留地之交易。;,RPPOMLSJJHOFFBB77CA
北屯區,土地,青田段1051~1080地號,0.21,其他,,,1071214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5250,0,,0.0,0,包含公共設施保留地之交易。;,RPQOMLSJJHOFFBB87CA
北屯區,土地,青田段1081~1110地號,0.42,其他,,,1071214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10500,0,,0.0,0,包含公共設施保留地之交易。;,RPSOMLSJJHOFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區大連路三段21巷1~30號,21.02,住,,,1071129,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811028,116.09,3,2,2,有,有,5950000,51253,坡道機械,0.0,0,,RPQNMLTJJHOFFBB87CA
北區,土地,水源段61~90地號,7.0,住,,,1071217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,560000,80000,,0.0,0,向政府機關承購之案件。;,RPTOMLTJJHOFFBB28CA
北區,房地(土地+建物)+車位,臺中市北區青島西街31~60號,15.3,住,,,1071215,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800608,101.65,2,1,2,有,有,4200000,41314,升降機械,0.0,0,,RPQOMLRJJHOFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路一段631~660號,51.84,商,,,1071107,土地1建物1車位2,十七層,二十二層,辦公商業大樓,商業用,鋼筋混凝土造,0800627,630.76,0,0,0,無,有,18600000,29488,坡道平面,0.0,0,,RPWQMLOJJHOFFBB28CA
北區,土地,文正段61~90地號,229.0,住,,,1071211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11800000,51528,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLOJJHOFFBB67CA
北區,土地,水源段361~390地號,103.0,住,,,1071115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7650000,74272,,0.0,0,含未保存登記建物,RPUNMLOJJHOFFBB77CA
西區,房地(土地+建物),臺中市西區公益北街1~30號,17.54,住,,,1071212,土地1建物1車位0,一層,七層,店面(店鋪),商業用,鋼筋混凝土造,0840127,91.77,0,2,1,有,有,10300000,112237,,0.0,0,含增建或未登記建物。,RPPOMLTLJHOFFAB97CA
東區,房地(土地+建物),臺中市東區東光園路31~60號,84.0,住,,,1071028,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0600401,118.92,4,2,2,有,無,8800000,73999,,0.0,0,含未保存建物一併移轉。,RPQOMLPLJHOFFAB67CA
南區,房地(土地+建物)+車位,臺中市南區美村南路107巷31~60號,24.54,住,,,1071211,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850821,159.63,3,2,2,有,有,6850000,42912,坡道平面,0.0,0,,RPQPMLOLJHOFFAB67CA
西區,房地(土地+建物),臺中市西區中美街31~60號,94.0,住,,,1071209,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0870615,312.86,7,2,8,有,無,22500000,71917,,0.0,0,含增建或未登記建物。;,RPOPMLNLJHOFFAB37CA
西區,房地(土地+建物),臺中市西區博館路241~270號,512.0,住,,,1071204,土地6建物1車位0,全,二層,透天厝,商業用,鋼筋混凝土造,0630501,318.12,0,0,0,無,無,89000000,279769,,0.0,0,含增建或未登記建物。;含增建或未登記建物。,RPVOMLSKJHOFFAB38CA
西區,房地(土地+建物),臺中市西區英才路470巷1~30號,3.65,住,,,1071210,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830606,29.94,1,0,1,有,有,1880000,62792,,0.0,0,,RPUOMLPKJHOFFAB97CA
南區,房地(土地+建物)+車位,臺中市南區工學五街31~60號,21.59,住,,,1071119,土地1建物1車位2,九層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040529,189.4,3,2,2,有,有,10600000,55966,坡道平面,61.7,0,,RPSOMLQKJHOFFAB87CA
西區,房地(土地+建物)+車位,臺中市西區東興路三段31~60號,10.96,住,,,1071128,土地1建物1車位1,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851207,116.99000000000001,3,2,1,有,有,6800000,58125,坡道機械,0.0,0,,RPWOMLQKJHOFFAB28CA
西區,房地(土地+建物)+車位,臺中市西區大忠南街61~90號,10.97,商,,,1071202,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950810,149.53,3,2,2,有,有,11700000,78245,坡道平面,20.18,0,含增建或未登記建物。,RPVOMLOKJHOFFAB97CA
南區,房地(土地+建物),臺中市南區南平路211~240號,7.07,商,,,1071118,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800917,102.69,2,2,2,有,無,3980000,38757,,0.0,0,,RPUNMLKKJHOFFAB37CA
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段211~240號,100.71,住,,,1071116,土地1建物1車位3,五層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,0780508,1085.04,5,0,1,有,有,56800000,52348,坡道機械,0.0,0,含增建或未登記建物。;,RPRQMLTJJHOFFAB18CA
西區,土地,後子段181~210地號,14.88,住,,,1071219,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2025000,136089,,0.0,0,含增建或未登記建物。;,RPTOMLSJJHOFFAB08CA
南區,房地(土地+建物),臺中市南區合作街301~330號,30.31,住,,,1071128,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700616,99.03,4,1,2,有,無,3500000,35343,,0.0,0,含增建或未登記建物。;,RPVOMLSJJHOFFAB28CA
中區,房地(土地+建物),臺中市中區民權路151~180號,2.06,商,,,1071214,土地2建物1車位0,十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0860131,40.03,1,0,1,有,有,1860000,46465,,0.0,0,,RPSOMLTJJHOFFAB08CA
南區,房地(土地+建物),臺中市南區工學一街173巷1~30號,6.46,住,,,1071205,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870930,38.53,1,2,1,有,有,2900000,75266,,0.0,0,含增建或未登記建物。;,RPUPMLRJJHOFFAB18CA
東區,房地(土地+建物),臺中市東區富榮街31~60號,23.43,住,,,1071108,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701130,91.8,3,1,1,有,無,3980000,43355,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLRJJHOFFAB18CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,22.04,住,,,1071218,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,130.12,2,1,1,有,有,7850000,60329,坡道平面,39.17,0,,RPROMLRJJHOFFAB77CA
中區,房地(土地+建物),臺中市中區中華路一段121~150號,1.65,商,,,1071225,土地1建物1車位0,十九層,十九層,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0850520,34.07,1,1,1,有,有,1580000,46375,,0.0,0,,RPXPMLRJJHOFFAB48CA
南區,房地(土地+建物),臺中市南區五權南路631~660號,16.0,住,,,1071031,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701226,52.72,3,2,2,有,無,2750000,52162,,0.0,0,含增建或未登記建物。,RPSRMLRJJHOFFAB18CA
南區,房地(土地+建物),臺中市南區五權南路296巷1~30號,30.91,住,,,1071207,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700220,90.0,3,2,2,有,無,3280000,36444,,0.0,0,,RPPNMLQJJHOFFAB37CA
南區,房地(土地+建物),臺中市南區學府路181~210號,3.83,住,,,1071128,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831207,50.09,1,1,1,有,有,2380000,47514,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLOJJHOFFAB37CA
西區,房地(土地+建物),臺中市西區建國路31~60號,93.0,商,,,1071127,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0770111,315.29,0,0,0,無,無,23000000,72949,,0.0,0,,RPROMLSJJHOFFAB87CA
南區,房地(土地+建物)+車位,臺中市南區仁義街211~240號,18.96,住,,,1071215,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970730,191.07,4,2,2,有,有,13200000,69085,坡道平面,31.97,0,,RPXOMLTJJHOFFAB58CA
南區,房地(土地+建物)+車位,臺中市南區高工路31~60號,11.78,住,,,1071117,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870410,142.14000000000001,3,2,2,有,有,5200000,36584,升降機械,14.94,0,,RPRPMLTJJHOFFAB08CA
西區,房地(土地+建物),臺中市西區五權五街95巷1~30號,24.0,住,,,1071203,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720927,107.98,3,2,1,有,無,5500000,50935,,0.0,0,,RPUPMLTJJHOFFAB38CA
西區,房地(土地+建物)+車位,臺中市西區五權三街55巷1~30號,43.38,住,,,1070817,土地1建物1車位2,五層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1060919,286.07000000000005,3,2,4,有,有,30100000,127565,坡道平面,79.9,3800000,,RPVPMLTJJHOFFAB48CA
南區,房地(土地+建物),臺中市南區三民西路211~240號,9.0,商,,,1071217,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890930,101.99,3,2,2,有,有,6020000,59025,,0.0,0,,RPQQMLLKJHOFFAB37CA
南區,房地(土地+建物)+車位,臺中市南區正氣街31~60號,12.06,商,,,1071208,土地3建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040413,105.75999999999999,2,2,1,有,有,6400000,59487,坡道機械,9.94,700000,,RPTQMLLKJHOFFAB67CA
南區,房地(土地+建物)+車位,臺中市南區南平路151~180號,12.04,商,,,1071118,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830712,132.7,3,2,2,有,有,5660000,42653,升降機械,0.0,0,,RPOPMLLKJHOFFAB07CA
南區,房地(土地+建物)+車位,臺中市南區福田五街1~30號,25.45,住,,,1071130,土地2建物1車位2,十七層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041221,221.7,4,2,2,有,有,14660000,66125,坡道平面,66.18,0,,RPXOMLOKJHOFFAB18CA
西區,房地(土地+建物),臺中市西區懷寧街31~60號,16.4,住,,,1071212,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800906,95.16,2,2,2,有,有,4500000,47289,,0.0,0,,RPTNMLPKJHOFFAB77CA
西區,房地(土地+建物),臺中市西區五廊街121~150號,16.37,商,,,1071130,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0730813,180.74,4,2,2,有,有,7180000,39726,,0.0,0,,RPORMLLKJHOFFAB27CA
西區,房地(土地+建物)+車位,臺中市西區精誠十六街1~30號,30.08,商,,,1071112,土地1建物1車位1,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870715,171.34,4,2,2,有,有,11300000,65951,坡道機械,9.36,0,含增建或未登記建物。,RPQNMLMKJHOFFAB17CA
西區,房地(土地+建物)+車位,臺中市西區大忠南街61~90號,11.6,商,,,1071201,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950810,159.05,4,2,2,有,有,13240000,86700,坡道平面,20.18,1200000,,RPRNMLNKJHOFFAB37CA
南區,房地(土地+建物)+車位,臺中市南區德富路146巷1~30號,12.89,其他,,,1071222,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890518,160.51,3,2,2,有,有,9600000,59809,坡道平面,26.63,0,含增建或未登記建物。;廚房外推,RPXNMLQKJHOFFAB28CA
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段271~300號,26.43,住,,,1071128,土地1建物1車位1,十四層,三十二層,住宅大樓(11層含以上有電梯),商業用,見其他登記事項,,585.96,3,0,2,有,有,24600000,41982,坡道機械,0.0,0,,RPSOMLOKJHOFFAB67CA
南區,房地(土地+建物),臺中市南區大慶街二段11之5巷1~30號,95.27,住,,,1071201,土地7建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0940131,176.74,4,2,3,有,無,14380000,81362,,0.0,0,含增建或未登記建物。,RPQNMLTKJHOFFAB87CA
中區,房地(土地+建物),臺中市中區民族路181~210號,3.22,商,,,1071216,土地2建物1車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710624,30.93,1,0,1,有,無,960000,31038,,0.0,0,,RPQNMLLLJHOFFAB17CA
中區,房地(土地+建物),臺中市中區公園路91~120號,20.4,商,,,1071117,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670617,83.45,2,1,1,有,無,2524000,30246,,0.0,0,,RPRPMLSKJHOFFAB08CA
東區,房地(土地+建物)+車位,臺中市東區樂業一路61~90號,24.08,住,,,1071128,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041030,130.97,2,1,1,有,有,8500000,64900,坡道平面,33.0,0,,RPRNMLMLJHOFFAB37CA
南區,房地(土地+建物),臺中市南區工學路126巷31~60號,16.95,其他,,,1071115,土地2建物1車位0,一層，二層,十七層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0841130,116.39,1,2,2,有,有,6300000,54128,,0.0,0,,RPOQMLOLJHOFFAB57CA
西區,房地(土地+建物),臺中市西區大全街89巷1~30號,100.0,住,,,1071202,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0970421,305.09,5,2,5,有,無,24580000,80566,,0.0,0,,RPRNMLOLJHOFFAB57CA
中區,房地(土地+建物),臺中市中區建國路87巷1~30號,7.18,商,,,1071214,土地4建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720410,38.56,1,0,1,有,有,1480000,38382,,0.0,0,,RPOOMLOLJHOFFAB37CA
南區,房地(土地+建物)+車位,臺中市南區德富路211~240號,21.78,住,,,1071129,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0981211,146.60000000000002,3,2,2,有,有,8000000,54570,坡道平面,31.26,0,,RPQRMLLLJHOFFAB57CA
北屯區,房地(土地+建物),臺中市北屯區軍榮街331~360號,68.39,住,,,1071209,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0950125,181.26,3,3,3,有,有,13500000,74479,,0.0,0,含增建或未登記建物。;,RPSRMLOJJHOFFBB97CA
北屯區,土地,和平段451~480地號,211.59,住,,,1071123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22500000,106338,,0.0,0,,RPQSMLOJJHOFFBB87CA
北區,房地(土地+建物)+車位,臺中市北區梅川西路三段1~30號,17.86,住,,,1071117,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791106,164.53,4,2,2,有,有,8000000,48623,升降機械,0.0,0,含增建或未登記建物。;,RPXPMLOJJHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北屯路181~210號,12.21,住,,,1071213,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830208,129.66,3,2,2,有,無,5800000,44732,坡道機械,0.0,0,,RPPPMLRJJHOFFBB77CA
北區,房地(土地+建物),臺中市北區梅亭街91~120號,41.33,住,,,1071119,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711229,131.22,3,2,2,有,無,4000000,30483,,0.0,0,,RPSPMLSJJHOFFBB18CA
北區,房地(土地+建物),臺中市北區美德街241~270號,95.0,住,,,1071126,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,91.21,4,2,2,有,無,4800000,52626,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLTJJHOFFBB08CA
北區,房地(土地+建物),臺中市北區漢口路四段91~120號,2.41,住,,,1071215,土地1建物1車位0,五層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850716,33.44,1,1,1,有,有,1700000,50837,,0.0,0,,RPVQMLSJJHOFFBB58CA
北區,房地(土地+建物),臺中市北區梅亭街61~90號,29.0,住,,,1071219,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711229,105.74,3,2,2,有,無,4800000,45394,,0.0,0,,RPWQMLSJJHOFFBB68CA
北區,房地(土地+建物),臺中市北區英才路151~180號,68.0,住,,,1071203,土地2建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0681030,231.06,4,2,3,有,無,14500000,62754,,0.0,0,,RPXPMLSJJHOFFBB68CA
北區,房地(土地+建物),臺中市北區三民路三段151~180號,1.13,商,,,1071219,土地3建物1車位0,七層,十五層,辦公商業大樓,商業用,鋼骨混凝土造,0810319,13.479999999999999,0,0,0,無,有,2100000,155786,,0.0,0,,RPQOMLTJJHOFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區昌平路二段10巷72弄61~90號,16.4,住,,,1071115,土地1建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0720701,53.45,0,0,1,有,無,3500000,65482,,0.0,0,含增建或未登記建物。;壹樓空地,RPSOMLPKJHOFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區三光北二街1~30號,99.0,住,,,1071204,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0701029,110.0,5,2,2,有,無,13900000,126364,,0.0,0,含增建或未登記建物。;,RPTNMLPKJHOFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區清水巷1~30號,524.26,其他,,,1071122,土地6建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0910501,233.12,3,2,4,有,有,12200000,52334,,0.0,0,,RPWOMLPKJHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路三段691~720號,30.79,住,,,1071204,土地1建物1車位2,一層，二層,二十一層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1021226,347.24,0,0,0,無,有,48000000,138233,坡道平面,54.3,0,,RPXOMLQKJHOFFBB48CA
北屯區,土地,青萍段601~630地號,30.8,其他,,,1071217,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1256600,40799,,0.0,0,包含公共設施保留地之交易。;,RPQNMLRKJHOFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路601~630號,23.74,住,,,1071205,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040615,143.10999999999999,3,2,2,有,有,7380000,51569,坡道平面,24.92,0,,RPQPMLQKJHOFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區和福路121~150號,17.24,商,,,1071213,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031027,167.69,3,2,2,有,無,9250000,55161,坡道平面,9.29,0,含裝潢及傢具及家電和冷氣4台,RPVRMLSKJHOFFBB78CA
北區,房地(土地+建物),臺中市北區中山路361~390號,4.95,商,,,1071218,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840113,38.089999999999996,1,1,1,有,有,1600000,42006,,0.0,0,,RPWNMLRKJHOFFBB38CA
北區,房地(土地+建物),臺中市北區益華街39巷1~30號,39.5,住,,,1071109,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640822,79.72,3,2,2,有,無,8700000,109132,,0.0,0,,RPXOMLTKJHOFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段931~960號,12.14,住,,,1071128,土地1建物2車位1,十層,二十六層,辦公商業大樓,商業用,鋼骨混凝土造,0820112,175.79,0,0,0,無,有,6600000,37547,坡道機械,0.0,0,,RPVNMLMLJHOFFBB87CA
北區,房地(土地+建物)+車位,臺中市北區育德路181~210號,35.15,住,,,1071213,土地2建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021219,278.21,4,2,2,有,有,17960000,64556,坡道平面,67.5,0,,RPTOMLMLJHOFFBB77CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段87巷1~30號,13.8,商,,,1071027,土地2建物1車位1,一層，二層,十七層,店面(店鋪),住商用,鋼筋混凝土造,0790416,177.26999999999998,4,2,2,有,有,7350000,41462,坡道平面,0.0,1000000,含增建或未登記建物。,RPVOMLOLJHOFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區景賢路91~120號,22.7,住,,,1071023,土地1建物1車位2,一層，二層,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050812,175.44,0,0,0,無,有,15480000,112206,坡道平面,59.76,2500000,,RPVOMLLMJHOFFBB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區青海路二段241~270號,15.22,住,,,1071130,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920513,152.32,3,2,2,有,有,11510000,74306,坡道平面,13.57,1200000,含增建或未登記建物。,RPQNMLPJJHOFFCB57CA
