鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
鹽埕區,房地(土地+建物),高雄市鹽埕區大智路91~120號,54.0,商,,,1071130,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0870624,134.06,2,1,2,有,無,5500000,41026,,0.0,0,,RPRPMLMJJHOFFAE67CA
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路1~30號,4.4,商,,,1071222,土地3建物1車位0,十層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0681218,47.75,1,1,1,有,有,1300000,27225,,0.0,0,,RPVPMLMJJHOFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠三路661~690號,14.46,商,,,1071202,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931006,139.17,4,2,2,有,有,7800000,56047,坡道機械,8.89,0,,RPWNMLNJJHOFFAE08CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區篤敬路31~60號,16.85,商,,,1071130,土地1建物3車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841129,226.09000000000003,5,2,2,有,有,12350000,54624,坡道平面,0.0,0,,RPTOMLNJJHOFFAE87CA
前金區,房地(土地+建物),高雄市前金區中山橫路121~150號,6.98,商,,,1071207,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980217,79.28,2,2,1,有,有,4800000,60545,,0.0,0,,RPTNMLPJJHOFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍德路361~390號,11.55,商,,,1071209,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950602,158.76,3,2,2,有,有,10470000,66622,坡道平面,24.12,1500000,,RPTNMLKKJHOFFAE57CA
前金區,房地(土地+建物),高雄市前金區仁德街181~210號,84.0,商,,,1071113,土地1建物1車位0,全,三層,透天厝,,加強磚造,0600929,208.11,6,2,4,有,無,8005824,38469,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPQOMLLKJHOFFAE47CA
前金區,房地(土地+建物),高雄市前金區中正四路211~240號,11.1,商,,,1071207,土地2建物1車位0,二十二層,二十五層,辦公商業大樓,商業用,鋼骨混凝土造,0841122,199.63,3,1,0,有,有,9800000,49091,,0.0,0,建物交易總價已含稅,RPVNMLQKJHOFFAE38CA
鹽埕區,建物,高雄市鹽埕區府北路31~60號,0.0,,,,1071225,土地0建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0700114,27.78,0,0,0,無,無,150000,5400,,0.0,0,,RPTOMLOLJHOFFAE18CA
苓雅區,房地(土地+建物),高雄市苓雅區尚義街151~180號,4.56,住,,,1071120,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821207,37.47,1,1,1,有,有,1660000,44302,,0.0,0,,RPTPMLMJJHOFFBE97CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區光明街61~90號,8.03,住,,,1071114,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960508,91.88,2,1,1,有,有,6000000,65303,坡道機械,6.92,0,,RPPNMLOJJHOFFBE57CA
苓雅區,房地(土地+建物),高雄市苓雅區仁義街1~30號,9.37,商,,,1071207,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930303,83.11,2,2,1,有,有,5600000,67381,,0.0,0,,RPROMLNJJHOFFBE77CA
苓雅區,房地(土地+建物),高雄市苓雅區建國一路61~90號,29.12,商,,,1071212,土地1建物1車位0,一層，二層，騎樓，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681011,95.52,3,2,2,有,無,8430000,88254,,0.0,0,,RPWNMLOKJHOFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區福德三路25巷31~60號,61.0,住,,,1071213,土地1建物1車位0,全,二層,透天厝,,加強磚造,0610419,69.44,3,2,2,有,無,4880000,70276,,0.0,0,含增建或未登記建物。;,RPRNMLQKJHOFFBE08CA
新興區,房地(土地+建物),高雄市新興區復興一路61~90號,6.75,商,,,1071213,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041023,78.46000000000001,2,1,1,有,有,6150000,78384,,0.0,0,含裝潢.,RPPNMLRKJHOFFBE97CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區鄭和南路331~360號,7.35,商,,,1071205,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941228,103.66,2,1,1,有,有,6680000,64441,坡道平面,0.0,0,,RPQOMLNJJHOFFCE77CA
前鎮區,房地(土地+建物),高雄市前鎮區和隆街2巷31~60號,48.05,住,,,1071211,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0590621,67.62,2,2,2,有,無,1700000,25140,,0.0,0,,RPRNMLOJJHOFFCE87CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路31~60號,3.17,住,,,1071218,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790720,38.94,1,0,1,有,有,1200000,30817,,0.0,0,,RPOOMLOJJHOFFCE67CA
小港區,房地(土地+建物),高雄市小港區中安路451~480號,29.51,商,,,1071212,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830902,172.53,3,1,2,有,有,6220000,36052,,0.0,0,,RPQNMLRJJHOFFCE08CA
小港區,房地(土地+建物)+車位,高雄市小港區永順街151~180號,10.48,商,,,1071217,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060809,156.42000000000002,3,2,2,有,有,8000000,51144,坡道平面,22.69,0,,RPTNMLTJJHOFFCE58CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞忠街121~150號,26.79,住,,,1071206,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740109,106.27000000000001,3,2,2,有,無,2000000,18820,,0.0,0,,RPQOMLLKJHOFFCE67CA
前鎮區,房地(土地+建物),高雄市前鎮區翠亨北路399巷1~30號,14.28,商,,,1071130,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861119,109.08,3,2,2,有,有,5000000,45838,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLPKJHOFFCE68CA
三民區,房地(土地+建物),高雄市三民區建工路433巷1~30號,23.6,商,,,1071211,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690206,80.62,3,2,2,有,無,5300000,65741,,0.0,0,,RPPNMLNJJHOFFDE67CA
三民區,房地(土地+建物),高雄市三民區大德街146巷1~30號,26.6,住,,,1071217,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750825,84.57,3,2,2,有,無,3250000,38430,,0.0,0,,RPPNMLRJJHOFFDE08CA
三民區,土地,新都段1~30地號,76.72,住,,,1071217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6521200,85000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLOJJHOFFDE08CA
三民區,房地(土地+建物)+車位,高雄市三民區義華路1~30號,34.16,住,,,1071123,土地1建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050901,352.65999999999997,3,2,3,有,有,29300000,92841,坡道平面,69.38,3000000,,RPTPMLPKJHOFFDE58CA
三民區,房地(土地+建物),高雄市三民區皓東路142巷1~30號,24.06,商,,,1071205,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750508,88.28,3,2,2,有,無,3600000,40779,,0.0,0,全新整修,RPQNMLTKJHOFFDE48CA
左營區,房地(土地+建物),高雄市左營區裕誠路421~450號,6.58,商,,,1071204,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841222,72.28999999999999,2,2,1,有,有,3350000,46341,,0.0,0,,RPSOMLNJJHOFFEE18CA
楠梓區,房地(土地+建物),高雄市楠梓區新昌街40巷1~30號,82.0,住,,,1071217,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0761028,211.19,5,3,4,有,無,9450000,44746,,0.0,0,,RPQNMLOJJHOFFEE97CA
楠梓區,房地(土地+建物),高雄市楠梓區加昌路61~90號,8.21,住,,,1071210,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041112,87.99000000000001,2,1,1,有,有,5800000,65917,,0.0,0,,RPWNMLOJJHOFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區加昌路61~90號,8.21,住,,,1071207,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041112,88.0,2,1,1,有,有,5380000,61136,,0.0,0,,RPOOMLOJJHOFFEE87CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十五路91~120號,17.56,住,,,1071123,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030708,107.91,2,1,1,有,有,4000000,37068,坡道機械,13.36,0,親友、員工或其他特殊關係間之交易。;,RPQNMLRJJHOFFEE28CA
左營區,房地(土地+建物)+車位,高雄市左營區文天路121~150號,15.67,商,,,1071207,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021111,211.35,3,2,2,有,有,13550000,63195,坡道平面,20.67,1500000,含增建或未登記建物。,RPOPMLOJJHOFFEE97CA
左營區,房地(土地+建物)+車位,高雄市左營區忠言路31~60號,21.57,商,,,1071203,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021106,182.99,3,2,2,有,有,14000000,76507,坡道平面,26.33,0,,RPQOMLRJJHOFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區大學25路150巷1~30號,103.53,住,,,1071201,土地1建物1車位0,全,四層,透天厝,住家用,見其它登記事項,0981124,265.01,5,2,4,有,無,10000000,37734,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPWOMLRJJHOFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區朝明路91~120號,11.8,住,,,1071207,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,91.02,2,1,1,有,有,3750000,41200,,0.0,0,,RPXOMLSJJHOFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十六街27巷1~30號,8.61,住,,,1071117,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030509,85.19999999999999,2,2,1,有,有,4550000,53404,,0.0,0,,RPPNMLLLJHOFFEE77CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德民路1201~1230號,25.51,住,,,1071123,土地3建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011122,159.09,3,2,2,有,有,7800000,49029,坡道平面,24.97,0,,RPPOMLLLJHOFFEE87CA
左營區,房地(土地+建物),高雄市左營區文奇路181~210號,8.37,商,,,1071209,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,92.7,3,2,2,有,有,4300000,46386,,0.0,0,,RPPPMLMLJHOFFEE08CA
左營區,房地(土地+建物),高雄市左營區大中二路421~450號,25.62,住,,,1071129,土地1建物2車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830621,132.82999999999998,3,2,2,有,無,4970000,37416,,0.0,0,,RPVNMLNLJHOFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區重立路481~510號,26.39,住,,,1071022,土地1建物1車位2,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1061011,260.28999999999996,4,2,2,有,有,19900000,80492,坡道平面,55.3,3400000,,RPXNMLSLJHOFFEE66CA
橋頭區,土地,三仙段451~480地號,183.33,,鄉村區,乙種建築用地,1071024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,16364,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLQJJHOFFFE18CA
岡山區,房地(土地+建物),高雄市岡山區大勇街110巷1弄1~30號,88.0,住,,,1071209,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0720911,100.16,5,2,2,有,無,7600000,75879,,0.0,0,含增建或未登記建物。;附家電裝潢 乙方已折讓價金予甲方，雙方約定現況交屋，乙方不負屋況滲漏水修繕責任，甲方自行負責。,RPWNMLTJJHOFFFE56CA
岡山區,房地(土地+建物),高雄市岡山區博仁街1~30號,33.25,住,,,1071201,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781120,126.00999999999999,4,2,2,有,無,4850000,38489,,0.0,0,,RPRNMLMLJHOFFFE18CA
岡山區,房地(土地+建物)+車位,高雄市岡山區岡山路91~120號,36.63,住,,,1071123,土地1建物2車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950512,185.39,3,2,2,有,無,6250000,33713,坡道平面,0.0,0,,RPROMLNLJHOFFFE38CA
岡山區,房地(土地+建物),高雄市岡山區大全街1~30號,18.37,住,,,1071129,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810227,110.94,3,2,2,有,有,3500000,31549,,0.0,0,,RPSPMLOLJHOFFFE68CA
橋頭區,土地,內庄段31~60地號,2134.4,其他,,,1071025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28600000,13400,,0.0,0,因細部計畫尚未完成，無法依照變更後之用途使用。依主要計劃書規定，納入區段徵收整體開發，且該區段徵收內並無規劃農業區及保護區，並在未完成細部計畫法定程序及辦理完成區段徵收前不得核發建築執照。,RPWNMLSLJHOFFFE66CA
鳳山區,房地(土地+建物),高雄市鳳山區杭州街31~60號,19.59,住,,,1071223,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760316,84.97,3,1,2,有,無,1500000,17653,,0.0,0,本買賣案件係屬三親等間特殊交易，其交易價格可能異於市場正常交易價格。,RPUNMLNJJHOFFGE48CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街1~30號,31.93,住,,,1070307,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070620,181.85,4,2,2,有,有,9100000,50041,坡道平面,0.0,0,,RPOPMLRJJHOFFGE48CA
大樹區,土地,和山段601~630地號,3131.23,,一般農業區,林業用地,1071214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,2874,,0.0,0,,RPUNMLSJJHOFFGE98CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街181~210號,30.9,住,,,1071123,土地2建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050623,176.16,4,2,2,有,有,10600000,60173,坡道平面,0.0,0,,RPSOMLSJJHOFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區瑞竹路211~240號,73.0,住,,,1071201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620305,110.79,5,2,4,有,無,10500000,94774,,0.0,0,一到四樓增建到滿,RPWNMLKKJHOFFGE48CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街1~30號,31.29,住,,,1071124,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070620,174.23000000000002,4,2,2,有,有,9200000,52804,坡道平面,0.0,0,1. 含裝潢,RPTOMLRJJHOFFGE88CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北賢街1~30號,31.29,住,,,1071102,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1070620,176.32,4,2,2,有,有,8660000,49115,坡道平面,0.0,0,,RPWOMLRJJHOFFGE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區甲智路121~150號,20.89,住,,,1071208,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1030820,126.0,2,1,1,有,有,6060000,48095,坡道平面,0.0,0,,RPPOMLLKJHOFFGE97CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區五甲一路721~750號,15.44,住,,,1071206,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0970401,149.97,3,1,2,有,無,6750000,45009,升降平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLRKJHOFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區過雄街27巷61~90號,22.16,住,,,1071203,土地2建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811030,141.3,3,2,2,有,有,3500000,24770,,0.0,0,,RPWOMLSKJHOFFGE76CA
大樹區,房地(土地+建物),高雄市大樹區中正一路大坪巷1~30號,149.64,,鄉村區,乙種建築用地,1071203,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0900615,172.09,4,3,3,有,無,5200000,30217,,0.0,0,含增建或未登記建物。;一樓後面增建,RPQOMLLMJHOFFGE28CA
大社區,土地,興農段721~750地號,363.0,住,,,1071108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18940000,52176,,0.0,0,,RPPNMLNJJHOFFIE18CA
大社區,土地,興農段721~750地號,363.0,住,,,1071108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18940000,52176,,0.0,0,,RPQNMLNJJHOFFIE28CA
大社區,土地,興農段721~750地號,365.67,住,,,1071110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19680000,53819,,0.0,0,,RPSNMLNJJHOFFIE48CA
鳥松區,房地(土地+建物),高雄市鳥松區美德二街1~30號,133.09,住,,,1071130,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1060828,338.42,5,2,4,有,無,20100000,59394,,0.0,0,,RPUNMLNJJHOFFIE68CA
鳥松區,土地,松埔段1231~1260地號,768.0,農,,,1071102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16262400,21175,,0.0,0,,RPVNMLNJJHOFFIE78CA
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷1~30號,16.79,,鄉村區,乙種建築用地,1070930,土地2建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840915,73.89,2,2,1,有,無,2000000,27067,,0.0,0,,RPOOMLNJJHOFFIE18CA
仁武區,房地(土地+建物),高雄市仁武區澄德路211~240號,107.19,住,,,1071123,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1070209,221.9,5,2,4,有,無,12800000,57684,,0.0,0,,RPPNMLOJJHOFFIE28CA
仁武區,房地(土地+建物),高雄市仁武區仁雄路181~210號,127.97,住,,,1071203,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060607,360.37,4,2,6,有,無,25000000,69373,,0.0,0,,RPQNMLSJJHOFFIE78CA
湖內區,土地,海山段811~840地號,1058.05,,特定農業區,農牧用地,1071217,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,945,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLNJJHOFFJE88CA
阿蓮區,土地,福蓮段1051~1080地號,824.27,農,,,1071013,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,2912,,0.0,0,,RPPOMLNJJHOFFJE38CA
路竹區,土地,保安段1021~1050地號,176.07,住,,,1071219,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1733550,9846,,0.0,0,,RPPNMLOJJHOFFJE38CA
湖內區,土地,劉家段451~480地號,99.06,,鄉村區,乙種建築用地,1071217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,520000,5249,,0.0,0,含未保存登記建物,RPUNMLQJJHOFFJE09CA
茄萣區,房地(土地+建物),高雄市茄萣區大智路31~60號,348.0,住,,,1071126,土地4建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0941122,280.78,5,3,4,有,無,8350000,29739,,0.0,0,含增建或未登記建物。,RPRNMLTJJHOFFJE09CA
阿蓮區,土地,中軍段1591~1620地號,107.69,,鄉村區,乙種建築用地,1071112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,23215,,0.0,0,含未保存建物,RPSNMLTJJHOFFJE56CA
茄萣區,房地(土地+建物),高雄市茄萣區信義路三段156巷27弄1~30號,70.04,住,,,1071120,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810422,140.63,4,3,3,有,無,6000000,42665,,0.0,0,含增建或未登記建物。;,RPPNMLSJJHOFFJE78CA
阿蓮區,房地(土地+建物),高雄市阿蓮區中正路408巷1~30號,121.13,住,,,1071128,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0851009,255.31,5,3,5,有,無,9280000,36348,,0.0,0,附家電傢俱賣方已相當減價出售予買方，買方同意賣方對本買賣標的物無須負擔瑕疵擔保責任。,RPUNMLLKJHOFFJE68CA
路竹區,房地(土地+建物),高雄市路竹區復興路367巷399弄1~30號,92.55,,一般農業區,甲種建築用地,1071210,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土加強磚造,0840504,156.94,4,2,3,有,無,3700000,23576,,0.0,0,,RPXNMLLKJHOFFJE98CA
路竹區,房地(土地+建物),高雄市路竹區智仁街211~240號,69.47,住,,,1071126,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0690825,91.96,4,2,3,有,無,5800000,63071,,0.0,0,,RPUNMLTKJHOFFJE86CA
湖內區,土地,劉家段541~570地號,51.51,,鄉村區,乙種建築用地,1071224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,466650,9059,,0.0,0,"土地被佔用,共有土地交易",RPSNMLNLJHOFFJE78CA
美濃區,房地(土地+建物),高雄市美濃區中正路二段211~240號,238.5,,特定農業區,農牧用地,1071224,土地2建物1車位0,全,五層,透天厝,住家用,加強磚造,0630115,422.85,14,4,6,有,無,4500000,10642,,0.0,0,,RPQNMLRJJHOFFKE88CA
美濃區,土地,泰安段151~180地號,102.9,住,,,1071218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,24295,,0.0,0,含增建或未登記建物。;,RPQNMLSJJHOFFKE98CA
美濃區,房地(土地+建物),高雄市美濃區自強街一段101巷1~30號,281.66,住,,,1071112,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070418,276.9,4,2,5,有,無,13300000,48032,,0.0,0,,RPPNMLNJJHOFFKE38CA
六龜區,土地,不老段271~300地號,2.38,,風景區,農牧用地,1070718,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4460,1874,,0.0,0,畸零地或有合併使用之交易。;,RPRNMLPLJHOFFKE98CA
林園區,房地(土地+建物),高雄市林園區上林街1~30號,58.0,住,,,1071211,土地3建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0850409,172.65,4,2,3,有,無,3500000,20272,,0.0,0,,RPPNMLRJJHOFFLE88CA
林園區,土地,林子邊段1411~1440地號,425.0,農,,,1071119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4885000,11494,,0.0,0,,RPQOMLSJJHOFFLE56CA
大寮區,房地(土地+建物),高雄市大寮區大智街79巷1~30號,80.64,住,,,1071212,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050623,225.66,4,2,4,有,無,9000000,39883,,0.0,0,賣方已相當減價出售予買方，買方同意賣方對本買賣標的物無須負擔瑕疵擔保責任。 附家電傢俱,RPUNMLTJJHOFFLE96CA
大寮區,土地,潮寮南段691~720地號,92.47,住,,,1071218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2446757,26460,,0.0,0,向政府機關承購之案件。;,RPWNMLMLJHOFFLE66CA
大寮區,土地,潮寮南段691~720地號,15.99,住,,,1071218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,423095,26460,,0.0,0,向政府機關承購之案件。;,RPPOMLMLJHOFFLE68CA
大寮區,房地(土地+建物),高雄市大寮區翁園路91~120號,106.34,住,,,1061114,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1071019,233.51,4,2,4,有,無,10800000,46251,,0.0,0,,RPWNMLOLJHOFFLE86CA
林園區,房地(土地+建物),高雄市林園區廣應里王公一路211巷1~30號,109.25,住,,,1071126,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070925,179.27,5,2,3,有,無,8590000,47917,,0.0,0,,RPOPMLTLJHOFFLE76CA
林園區,房地(土地+建物),高雄市林園區廣應里王公一路211巷1~30號,115.25,住,,,1071126,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070925,179.27,5,2,3,有,無,8690000,48474,,0.0,0,,RPQPMLTLJHOFFLE96CA
鼓山區,房地(土地+建物),高雄市鼓山區民康街211~240號,77.0,住,,,1071115,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0790402,175.75,5,2,2,有,無,17000000,96728,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLSJJHOFFAE48DA
苓雅區,房地(土地+建物),高雄市苓雅區新光路24巷1~30號,16.8,住,,,1071211,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0661110,60.07,1,1,1,有,無,2250000,37456,,0.0,0,,RPRPMLMJJHOFFBE87DA
新興區,房地(土地+建物),高雄市新興區錦田路78巷1~30號,27.69,其他,,,1071221,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0630716,49.13,3,1,1,有,無,1300000,26460,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRQMLMJJHOFFBE97DA
小港區,土地,二苓段1291~1320地號,43.9,住,,,1071207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4660000,106150,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLOJJHOFFCE38DA
小港區,土地,莊段991~1020地號,158.25,其他,,,1071215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,15798,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLRJJHOFFCE18DA
六龜區,土地,仙人段871~900地號,938.91,,特定農業區,農牧用地,1071215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,639,,0.0,0,無通行道路之裡地,RPQNMLNJJHOFFKE58DA
